input,sec,interval,sum,value,slope
Table,1,10,0.00042968999999999646,0.061719693,0.00003905700000000206
Table,2,10,0.0003515599999999938,0.06156344,0.00015625300000000203
Table,3,10,0.00019531399999999505,0.061719693,0.00007812299999999939
Table,4,10,0.0003125049999999907,0.061719693,-0.0000390669999999968
Table,5,10,0.000195315999999994,0.061719693,0.00007812299999999939
Table,6,10,0.000195315999999994,0.06175875,0
Table,7,10,0.00015625399999998763,0.06175875,-0.00007812399999999886
Table,8,10,0,0.061641566,0.00015624999999999667
Table,9,10,0,0.06175875,0.000039065999999997325
Table,10,10,0,0.06175875,0.000039065999999997325
Table,11,10,0,0.061719693,0.00007812299999999939
Table,12,10,0,0.061797816,-0.00007812299999999939
Table,13,10,0,0.061680626,0.00007812399999999886
Table,14,10,0,0.061797816,-0.000039065999999997325
Table,15,10,0,0.06175875,0
Table,16,10,0,0.061680626,-0.00011718600000000523
Table,17,10,0,0.061797816,-0.000039065999999997325
Table,18,10,0,0.061797816,-0.00007812299999999939
Table,19,10,0,0.061797816,-0.000039065999999997325
Table,20,10,0,0.061797816,-0.00007812299999999939
Table,21,10,0,0.061719693,0.00003905700000000206
Table,22,10,0,0.06175875,-0.00035156399999999866
Table,23,10,0,0.06175875,-0.00003905700000000206
Table,24,10,0,0.06175875,0
Table,25,10,0,0.06156344,0.00015625300000000203
Table,26,10,0.00007814999999998518,0.06175875,-0.0002734370000000014
Table,27,10,0.00007814999999998518,0.061719693,0
Table,28,10,0.00007813999999999044,0.06175875,-0.00003905700000000206
Table,29,10,0.00046876599999999546,0.061719693,-0.0001953130000000025
Table,30,10,0.0005468799999999996,0.06175875,-0.00003905700000000206
Table,31,10,0.00027343000000000506,0.061407186,0.0003125069999999966
Table,32,10,0.00027343000000000506,0.061719693,0
Table,33,10,0.00046874000000000915,0.06175875,-0.0001953100000000041
Table,34,10,0.0005468630000000085,0.061719693,0
Table,35,10,0.0003124830000000092,0.061485313,0.0002343799999999993
Table,36,10,0.0003124830000000092,0.061719693,0
Table,37,10,0.0004296740000000049,0.061719693,-0.0000390669999999968
Table,38,10,0.0003906150000000039,0.06152438,0.0001953130000000025
Table,39,10,0.00031250099999999975,0.061719693,0.00003905700000000206
Table,40,10,0.0002734439999999977,0.061719693,0.00003905700000000206
Table,41,10,0.0002734439999999977,0.061719693,0
Table,42,10,0.0005859510000000012,0.06156344,0
Table,43,10,0.000585959000000004,0.061719693,0.00007812299999999939
Table,44,10,0.0007422130000000055,0.061719693,0
Table,45,10,0.0009375230000000095,0.061719693,0
Table,46,10,0.0009765960000000101,0.061680626,0.00007812399999999886
Table,47,10,0.0008203420000000086,0.061719693,0.0001562540000000015
Table,48,10,0.0010156530000000122,0.06175875,-0.00003905700000000206
Table,49,10,0.0011328500000000116,0.06175875,0
Table,50,10,0.0012891040000000131,0.061719693,0
Table,51,10,0.0009765970000000096,0.06156344,0.00031250700000000353
Table,52,10,0.0009375220000000101,0.061797816,0.00007813100000000212
Table,53,10,0.0006250140000000071,0.061719693,0.0001562540000000015
Table,54,10,0.00042970400000000297,0.061719693,0.0001953100000000041
Table,55,10,0.0004296930000000018,0.06175875,0.00011719699999999944
Table,56,10,0.0004687490000000044,0.061875947,0
Table,57,10,0.0004296810000000012,0.061719693,0.0001562540000000015
Table,58,10,0.00039060700000000115,0.06175875,0.00011719699999999944
Table,59,10,0.0001952859999999959,0.061719693,0.0001562540000000015
Table,60,10,0.0004687259999999957,0.061875947,0
Table,61,10,0.0006640539999999903,0.061875947,0.00003905600000000259
Table,62,10,0.001015617999999996,0.061875947,-0.0001562540000000015
Table,63,10,0.0012500019999999931,0.061915003,0
Table,64,10,0.0012890699999999963,0.061875947,0.00011718599999999829
Table,65,10,0.0012109579999999912,0.061875947,0.00003905600000000259
Table,66,10,0.0012500259999999944,0.061875947,0.00011718599999999829
Table,67,10,0.0014062869999999922,0.061875947,0.00007812299999999939
Table,68,10,0.0016797299999999973,0.061875947,-0.00003906700000000374
Table,69,10,0.001484412999999997,0.061875947,0.0002734399999999998
Table,70,10,0.0012500289999999997,0.061915003,0.0002343839999999972
Table,71,10,0.0012891029999999928,0.061719693,0.0001953100000000041
Table,72,10,0.0010547189999999956,0.061915003,0.0002343839999999972
Table,73,10,0.0009765879999999935,0.061993133,0.0001562540000000015
Table,74,10,0.0010546999999999987,0.061915003,-0.00003905600000000259
Table,75,10,0.0009765689999999966,0.061993133,0.0001562540000000015
Table,76,10,0.0008203079999999988,0.06195407,0.0002343839999999972
Table,77,10,0.0007421859999999988,0.06183688,0.00023437600000000142
Table,78,10,0.0006640629999999995,0.062149387,0.00007812299999999939
Table,79,10,0.0008203129999999961,0.062149387,0
Table,80,10,0.0006640519999999983,0.061915003,0.0002343839999999972
Table,81,10,0.0007421749999999977,0.062149387,0
Table,82,10,0.0007421789999999956,0.062149387,0.00007812299999999939
Table,83,10,0.0011328199999999927,0.061875947,0.00003905600000000259
Table,84,10,0.000976573999999994,0.062149387,0.00007812299999999939
Table,85,10,0.000937510999999995,0.062188454,0.00007812299999999939
Table,86,10,0.0008593839999999908,0.062071256,0.0001562540000000015
Table,87,10,0.0008593839999999908,0.06222751,0
Table,88,10,0.000742197,0.062149387,0.00015624999999999667
Table,89,10,0.0007031409999999974,0.062149387,0.00007812299999999939
Table,90,10,0.0007031449999999953,0.062149387,0.00007812299999999939
Table,91,10,0.0005468910000000007,0.06222751,0.00007812699999999728
Table,92,10,3.999999997894577e-9,0.061915003,0.0004296969999999997
Table,93,10,0.00023437699999999395,0.06222751,-0.00007812299999999939
Table,94,10,0.00011718999999999619,0.062266577,0.00003906000000000048
Table,95,10,0,0.06222751,0.00007812699999999728
Table,96,10,0,0.06222751,0
Table,97,10,0,0.062305637,0.00003906300000000584
Table,98,10,0,0.06222751,0.0000390669999999968
Table,99,10,0,0.06222751,0.00007812699999999728
Table,100,10,0,0.062305637,-0.00007812699999999728
Table,101,10,0,0.0623447,-0.00011719000000000313
Table,102,10,0,0.062149387,0.00015624999999999667
Table,103,10,0,0.062305637,-0.00007812699999999728
Table,104,10,0.00011720199999998293,0.062305637,-0.00011718299999999987
Table,105,10,0,0.06222751,0.0000390669999999968
Table,106,10,3.999999997894577e-9,0.0623447,-0.00007812300000000633
Table,107,10,0.00011718299999999987,0.062266577,-0.00007812299999999939
