input,sec,interval,sum,value,slope
Table,1,10,0,0.061915003,-0.00003905600000000259
Table,2,10,0,0.061875947,0
Table,3,10,0,0.061875947,0
Table,4,10,0.00007810100000000403,0.061915003,-0.00003905600000000259
Table,5,10,0.00003904500000000144,0.061915003,0
Table,6,10,0.00003905599999999565,0.061875947,0.00003905600000000259
Table,7,10,0,0.061875947,0.00003905600000000259
Table,8,10,0.00015624600000000571,0.061915003,-0.00007812300000000633
Table,9,10,0.00015624600000000571,0.061875947,0
Table,10,10,0.0002343690000000051,0.061875947,0
Table,11,10,0.0002734250000000077,0.061875947,0
Table,12,10,0.0002343690000000051,0.061875947,0.00003905600000000259
Table,13,10,0.00015625699999999992,0.061875947,0.00003905600000000259
Table,14,10,0.0002734360000000019,0.061915003,-0.00003905600000000259
Table,15,10,0.0001953020000000083,0.061915003,0.0000390669999999968
Table,16,10,0.00015624600000000571,0.061915003,0
Table,17,10,0.00007812299999999939,0.06183688,0.00007812300000000633
Table,18,10,0.00015624599999999877,0.061875947,0
Table,19,10,0,0.061875947,0.00007812299999999939
Table,20,10,0,0.061875947,0.00003905600000000259
Table,21,10,0,0.061915003,0
Table,22,10,0.00003905600000000259,0.061915003,-0.00003905600000000259
Table,23,10,0,0.061875947,0.00007812299999999939
Table,24,10,0,0.06195407,-0.0000390669999999968
Table,25,10,0,0.061915003,-0.00003905600000000259
Table,26,10,0,0.061915003,0
Table,27,10,0,0.061875947,0.00007812299999999939
Table,28,10,0,0.06195407,-0.00007812299999999939
Table,29,10,0,0.061915003,0
Table,30,10,0,0.061915003,0
Table,31,10,0,0.061875947,0.00003905600000000259
Table,32,10,0,0.06195407,-0.00007812299999999939
Table,33,10,0,0.061915003,0
Table,34,10,0,0.061875947,0
Table,35,10,0,0.061915003,-0.00003905600000000259
Table,36,10,0,0.06195407,-0.0000390669999999968
Table,37,10,0,0.061875947,0
Table,38,10,0,0.061915003,-0.00003905600000000259
Table,39,10,0,0.061915003,0
Table,40,10,0,0.061915003,0
Table,41,10,0,0.061875947,0
Table,42,10,0,0.061915003,-0.00003905600000000259
Table,43,10,0,0.061875947,0
Table,44,10,0,0.061875947,0
Table,45,10,0,0.061915003,-0.00003905600000000259
Table,46,10,0,0.061875947,0
Table,47,10,0,0.061875947,0
