input,sec,interval,sum,value,slope
Table,1,10,0,0.060391545,-0.000039062999999998904
Table,2,10,0.000039062999999998904,0.060352482,0
Table,3,10,0.000039062999999998904,0.060391545,0
Table,4,10,0.00011718899999999671,0.060391545,-0.000039062999999998904
Table,5,10,0.0001562540000000015,0.060391545,0
Table,6,10,0.0001562560000000074,0.06043061,-0.00003906500000000479
Table,7,10,0.000039062999999998904,0.060352482,0.0000781280000000037
Table,8,10,0.000039062999999998904,0.060391545,0
Table,9,10,0.0000781280000000037,0.060391545,0
Table,10,10,0.0001562560000000074,0.060352482,0
Table,11,10,0,0.060352482,0.000039062999999998904
Table,12,10,0,0.060391545,0
Table,13,10,0,0.060352482,0.000039062999999998904
Table,14,10,0,0.060391545,0.00003906500000000479
Table,15,10,0,0.060391545,-0.000039062999999998904
Table,16,10,0,0.06043061,-0.00003906500000000479
Table,17,10,0,0.060391545,0
Table,18,10,0,0.060391545,0.00003906500000000479
Table,19,10,0,0.060352482,0.0000781280000000037
Table,20,10,0,0.060391545,-0.0001562449999999993
Table,21,10,0,0.060391545,0
Table,22,10,0.00003904999999999881,0.060391545,0
Table,23,10,0.000234374999999995,0.06043061,-0.00011719500000000049
Table,24,10,0.0002343770000000009,0.060352482,0.000039062999999998904
Table,25,10,0.00019531400000000199,0.060391545,0
Table,26,10,0.0002734399999999998,0.060391545,-0.000039062999999998904
Table,27,10,0.000234374999999995,0.06043061,0
Table,28,10,0.0003125050000000046,0.06043061,-0.00003906500000000479
Table,29,10,0.00015626000000000528,0.0602353,0.0001562449999999993
Table,30,10,0.00015626000000000528,0.060391545,0
Table,31,10,0,0.060391545,0.00003906500000000479
Table,32,10,0,0.060313415,0.0000781299999999957
Table,33,10,0,0.060391545,0.00003906500000000479
Table,34,10,0,0.060391545,-0.000039062999999998904
Table,35,10,0,0.060352482,0.000039062999999998904
Table,36,10,0,0.06043061,-0.00003906500000000479
Table,37,10,0,0.060391545,0.00003906500000000479
Table,38,10,0,0.060391545,0
Table,39,10,0,0.060391545,0
Table,40,10,0,0.06043061,-0.00015625500000000098
Table,41,10,0,0.060391545,-0.000039062999999998904
Table,42,10,0.00015625500000000098,0.06043061,-0.0000781280000000037
Table,43,10,0.00011719200000000207,0.060352482,0.000039062999999998904
Table,44,10,0.00015625700000000686,0.060391545,0
Table,45,10,0.00015625700000000686,0.060391545,0
Table,46,10,0.00027344800000000946,0.06043061,-0.0000781280000000037
Table,47,10,0.00019531799999999988,0.060391545,0.00003906500000000479
Table,48,10,0.0002734439999999977,0.060391545,-0.000039062999999998904
Table,49,10,0.0002343799999999993,0.060274355,0.00007812699999999728
Table,50,10,0.0001953170000000004,0.060352482,0.000039062999999998904
Table,51,10,0.00007812399999999192,0.060352482,0.0000781280000000037
Table,52,10,0.00007812399999999192,0.060391545,0
