timestamp,value,status
2023-05-11T06:36:03.000,0.06343847,ok
2023-05-11T06:36:04.000,0.06347753,ok
2023-05-11T06:36:05.000,0.063399404,ok
2023-05-11T06:36:06.000,0.063399404,ok
2023-05-11T06:36:07.000,0.06336034,ok
2023-05-11T06:36:08.000,0.06336034,ok
2023-05-11T06:36:09.000,0.063399404,ok
2023-05-11T06:36:10.000,0.063399404,ok
2023-05-11T06:36:11.000,0.06336034,ok
2023-05-11T06:36:12.000,0.063399404,ok
2023-05-11T06:36:13.000,0.063399404,ok
2023-05-11T06:36:14.000,0.06343847,ok
2023-05-11T06:36:15.000,0.063399404,ok
2023-05-11T06:36:16.000,0.06336034,ok
2023-05-11T06:36:17.000,0.06336034,ok
2023-05-11T06:36:18.000,0.06347753,ok
2023-05-11T06:36:19.000,0.063399404,ok
2023-05-11T06:36:20.000,0.06343847,ok
2023-05-11T06:36:21.000,0.06336034,ok
2023-05-11T06:36:22.000,0.063399404,ok
2023-05-11T06:36:23.000,0.06336034,ok
2023-05-11T06:36:24.000,0.06336034,ok
2023-05-11T06:36:25.000,0.06332128,ok
2023-05-11T06:36:26.000,0.06336034,ok
2023-05-11T06:36:27.000,0.06336034,ok
2023-05-11T06:36:28.000,0.063399404,ok
2023-05-11T06:36:29.000,0.063399404,ok
2023-05-11T06:36:30.000,0.06336034,ok
2023-05-11T06:36:31.000,0.06343847,ok
2023-05-11T06:36:32.000,0.06343847,ok
2023-05-11T06:36:33.000,0.063399404,ok
2023-05-11T06:36:34.000,0.063399404,ok
2023-05-11T06:36:35.000,0.063399404,ok
2023-05-11T06:36:36.000,0.063399404,ok
2023-05-11T06:36:37.000,0.06343847,ok
2023-05-11T06:36:38.000,0.06336034,ok
2023-05-11T06:36:39.000,0.063399404,ok
2023-05-11T06:36:40.000,0.063399404,ok
2023-05-11T06:36:41.000,0.063399404,ok
2023-05-11T06:36:42.000,0.063399404,ok
2023-05-11T06:36:43.000,0.06332128,ok
2023-05-11T06:36:44.000,0.06336034,ok
2023-05-11T06:36:45.000,0.063399404,ok
2023-05-11T06:36:46.000,0.063399404,ok
2023-05-11T06:36:47.000,0.063399404,ok
2023-05-11T06:36:48.000,0.06336034,ok
2023-05-11T06:36:49.000,0.06336034,ok
2023-05-11T06:36:50.000,0.06336034,ok
2023-05-11T06:36:51.000,0.063399404,ok
2023-05-11T06:36:52.000,0.063399404,ok
2023-05-11T06:36:53.000,0.06336034,ok
2023-05-11T06:36:54.000,0.06336034,ok
2023-05-11T06:36:55.000,0.063399404,ok
2023-05-11T06:36:56.000,0.06336034,ok
2023-05-11T06:36:57.000,0.063399404,ok
2023-05-11T06:36:58.000,0.063399404,ok
2023-05-11T06:36:59.000,0.063399404,ok
2023-05-11T06:37:00.000,0.06336034,ok
2023-05-11T06:37:01.000,0.063399404,ok
2023-05-11T06:37:02.000,0.06343847,ok
2023-05-11T06:37:03.000,0.06336034,ok
2023-05-11T06:37:04.000,0.063399404,ok
2023-05-11T06:37:05.000,0.06336034,ok
2023-05-11T06:37:06.000,0.06336034,ok
2023-05-11T06:37:07.000,0.06336034,ok
2023-05-11T06:37:08.000,0.06336034,ok
2023-05-11T06:37:09.000,0.06343847,ok
2023-05-11T06:37:10.000,0.06336034,ok
2023-05-11T06:37:11.000,0.063399404,ok
2023-05-11T06:37:12.000,0.063399404,ok
2023-05-11T06:37:13.000,0.06336034,ok
2023-05-11T06:37:14.000,0.063399404,ok
2023-05-11T06:37:15.000,0.06336034,ok
2023-05-11T06:37:16.000,0.06336034,ok
2023-05-11T06:37:17.000,0.063399404,ok
2023-05-11T06:37:18.000,0.063399404,ok
2023-05-11T06:37:19.000,0.063399404,ok
2023-05-11T06:37:20.000,0.06332128,ok
2023-05-11T06:37:21.000,0.06332128,ok
2023-05-11T06:37:22.000,0.06336034,ok
2023-05-11T06:37:23.000,0.06336034,ok
2023-05-11T06:37:24.000,0.06336034,ok
2023-05-11T06:37:25.000,0.06332128,ok
2023-05-11T06:37:26.000,0.06336034,ok
2023-05-11T06:37:27.000,0.06332128,ok
2023-05-11T06:37:28.000,0.06336034,ok
2023-05-11T06:37:29.000,0.063399404,ok
2023-05-11T06:37:30.000,0.06332128,ok
2023-05-11T06:37:31.000,0.06343847,ok
2023-05-11T06:37:32.000,0.06332128,ok
2023-05-11T06:37:33.000,0.06336034,ok
2023-05-11T06:37:34.000,0.06332128,ok
2023-05-11T06:37:35.000,0.06332128,ok
2023-05-11T06:37:36.000,0.06336034,ok
2023-05-11T06:37:37.000,0.063399404,ok
2023-05-11T06:37:38.000,0.06336034,ok
2023-05-11T06:37:39.000,0.063399404,ok
2023-05-11T06:37:40.000,0.06336034,ok
2023-05-11T06:37:41.000,0.06336034,ok
2023-05-11T06:37:42.000,0.063399404,ok
2023-05-11T06:37:43.000,0.06336034,ok
2023-05-11T06:37:44.000,0.06336034,ok
2023-05-11T06:37:45.000,0.06336034,ok
2023-05-11T06:37:46.000,0.06336034,ok
2023-05-11T06:37:47.000,0.063399404,ok
2023-05-11T06:37:48.000,0.06336034,ok
2023-05-11T06:37:49.000,0.06336034,ok
2023-05-11T06:37:50.000,0.063399404,ok
2023-05-11T06:37:51.000,0.063399404,ok
2023-05-11T06:37:52.000,0.06336034,ok
2023-05-11T06:37:53.000,0.06336034,ok
2023-05-11T06:37:54.000,0.06332128,ok
2023-05-11T06:37:55.000,0.063399404,ok
2023-05-11T06:37:56.000,0.06332128,ok
2023-05-11T06:37:57.000,0.06332128,ok
2023-05-11T06:37:58.000,0.06332128,ok
2023-05-11T06:37:59.000,0.06332128,ok
2023-05-11T06:38:00.000,0.06336034,ok
2023-05-11T06:38:01.000,0.06336034,ok
2023-05-11T06:38:02.000,0.06332128,ok
2023-05-11T06:38:03.000,0.06332128,ok
2023-05-11T06:38:04.000,0.06332128,ok
2023-05-11T06:38:05.000,0.06336034,ok
2023-05-11T06:38:06.000,0.063282214,ok
2023-05-11T06:38:07.000,0.06332128,ok
2023-05-11T06:38:08.000,0.06332128,ok
2023-05-11T06:38:09.000,0.06332128,ok
2023-05-11T06:38:10.000,0.06332128,ok
2023-05-11T06:38:11.000,0.06332128,ok
2023-05-11T06:38:12.000,0.06332128,ok
2023-05-11T06:38:13.000,0.06332128,ok
2023-05-11T06:38:14.000,0.06336034,ok
2023-05-11T06:38:15.000,0.06336034,ok
2023-05-11T06:38:16.000,0.06332128,ok
2023-05-11T06:38:17.000,0.06332128,ok
2023-05-11T06:38:18.000,0.063282214,ok
2023-05-11T06:38:19.000,0.063282214,ok
2023-05-11T06:38:20.000,0.06332128,ok
2023-05-11T06:38:21.000,0.063282214,ok
2023-05-11T06:38:22.000,0.063282214,ok
2023-05-11T06:38:23.000,0.06332128,ok
2023-05-11T06:38:24.000,0.06332128,ok
2023-05-11T06:38:25.000,0.06324315,ok
2023-05-11T06:38:26.000,0.063282214,ok
2023-05-11T06:38:27.000,0.06324315,ok
2023-05-11T06:38:28.000,0.06332128,ok
2023-05-11T06:38:29.000,0.063282214,ok
2023-05-11T06:38:30.000,0.06332128,ok
2023-05-11T06:38:31.000,0.06332128,ok
2023-05-11T06:38:32.000,0.06332128,ok
2023-05-11T06:38:33.000,0.06336034,ok
2023-05-11T06:38:34.000,0.063282214,ok
2023-05-11T06:38:35.000,0.06336034,ok
2023-05-11T06:38:36.000,0.06336034,ok
2023-05-11T06:38:37.000,0.06332128,ok
2023-05-11T06:38:38.000,0.06332128,ok
2023-05-11T06:38:39.000,0.06332128,ok
2023-05-11T06:38:40.000,0.063399404,ok
2023-05-11T06:38:41.000,0.06336034,ok
2023-05-11T06:38:42.000,0.063399404,ok
2023-05-11T06:38:43.000,0.06336034,ok
2023-05-11T06:38:44.000,0.06332128,ok
2023-05-11T06:38:45.000,0.06336034,ok
2023-05-11T06:38:46.000,0.06336034,ok
2023-05-11T06:38:47.000,0.06332128,ok
2023-05-11T06:38:48.000,0.06332128,ok
2023-05-11T06:38:49.000,0.06336034,ok
2023-05-11T06:38:50.000,0.063399404,ok
2023-05-11T06:38:51.000,0.06336034,ok
2023-05-11T06:38:52.000,0.063399404,ok
2023-05-11T06:38:53.000,0.06336034,ok
2023-05-11T06:38:54.000,0.06336034,ok
2023-05-11T06:38:55.000,0.06336034,ok
2023-05-11T06:38:56.000,0.06332128,ok
2023-05-11T06:38:57.000,0.063282214,ok
2023-05-11T06:38:58.000,0.06336034,ok
2023-05-11T06:38:59.000,0.063282214,ok
2023-05-11T06:39:00.000,0.06336034,ok
2023-05-11T06:39:01.000,0.06336034,ok
2023-05-11T06:39:02.000,0.063399404,ok
2023-05-11T06:39:03.000,0.06336034,ok
2023-05-11T06:39:04.000,0.06332128,ok
2023-05-11T06:39:05.000,0.06332128,ok
2023-05-11T06:39:06.000,0.06336034,ok
2023-05-11T06:39:07.000,0.063399404,ok
2023-05-11T06:39:08.000,0.06336034,ok
2023-05-11T06:39:09.000,0.06336034,ok
2023-05-11T06:39:10.000,0.063399404,ok
2023-05-11T06:39:11.000,0.06336034,ok
2023-05-11T06:39:12.000,0.063399404,ok
2023-05-11T06:39:13.000,0.06336034,ok
2023-05-11T06:39:14.000,0.06336034,ok
2023-05-11T06:39:15.000,0.06336034,ok
2023-05-11T06:39:16.000,0.06332128,ok
2023-05-11T06:39:17.000,0.06332128,ok
2023-05-11T06:39:18.000,0.06336034,ok
2023-05-11T06:39:19.000,0.06332128,ok
2023-05-11T06:39:20.000,0.06332128,ok
2023-05-11T06:39:21.000,0.06332128,ok
2023-05-11T06:39:22.000,0.06336034,ok
2023-05-11T06:39:23.000,0.06332128,ok
2023-05-11T06:39:24.000,0.06332128,ok
2023-05-11T06:39:25.000,0.06332128,ok
2023-05-11T06:39:26.000,0.06332128,ok
2023-05-11T06:39:27.000,0.06324315,ok
2023-05-11T06:39:28.000,0.06332128,ok
2023-05-11T06:39:29.000,0.06336034,ok
2023-05-11T06:39:30.000,0.06332128,ok
2023-05-11T06:39:31.000,0.06324315,ok
2023-05-11T06:39:32.000,0.06336034,ok
2023-05-11T06:39:33.000,0.06332128,ok
2023-05-11T06:39:34.000,0.06332128,ok
2023-05-11T06:39:35.000,0.06332128,ok
2023-05-11T06:39:36.000,0.063282214,ok
2023-05-11T06:39:37.000,0.063282214,ok
2023-05-11T06:39:38.000,0.06332128,ok
2023-05-11T06:39:39.000,0.06336034,ok
2023-05-11T06:39:40.000,0.06336034,ok
2023-05-11T06:39:41.000,0.06332128,ok
2023-05-11T06:39:42.000,0.06332128,ok
2023-05-11T06:39:43.000,0.063282214,ok
2023-05-11T06:39:44.000,0.063282214,ok
2023-05-11T06:39:45.000,0.06336034,ok
2023-05-11T06:39:46.000,0.06324315,ok
2023-05-11T06:39:47.000,0.063282214,ok
2023-05-11T06:39:48.000,0.06332128,ok
2023-05-11T06:39:49.000,0.06324315,ok
2023-05-11T06:39:50.000,0.063282214,ok
2023-05-11T06:39:51.000,0.063282214,ok
2023-05-11T06:39:52.000,0.06332128,ok
2023-05-11T06:39:53.000,0.06332128,ok
2023-05-11T06:39:54.000,0.06332128,ok
2023-05-11T06:39:55.000,0.06332128,ok
2023-05-11T06:39:56.000,0.063282214,ok
2023-05-11T06:39:57.000,0.06332128,ok
2023-05-11T06:39:58.000,0.06332128,ok
2023-05-11T06:39:59.000,0.06332128,ok
2023-05-11T06:40:00.000,0.06332128,ok
2023-05-11T06:40:01.000,0.06332128,ok
2023-05-11T06:40:02.000,0.06336034,ok
2023-05-11T06:40:03.000,0.06336034,ok
2023-05-11T06:40:04.000,0.063282214,ok
2023-05-11T06:40:05.000,0.06332128,ok
2023-05-11T06:40:06.000,0.06332128,ok
2023-05-11T06:40:07.000,0.063282214,ok
2023-05-11T06:40:08.000,0.063399404,ok
2023-05-11T06:40:09.000,0.06336034,ok
2023-05-11T06:40:10.000,0.06332128,ok
2023-05-11T06:40:11.000,0.06336034,ok
2023-05-11T06:40:12.000,0.06332128,ok
2023-05-11T06:40:13.000,0.06332128,ok
2023-05-11T06:40:14.000,0.06332128,ok
2023-05-11T06:40:15.000,0.063399404,ok
2023-05-11T06:40:16.000,0.06336034,ok
2023-05-11T06:40:17.000,0.06332128,ok
2023-05-11T06:40:18.000,0.06332128,ok
2023-05-11T06:40:19.000,0.06336034,ok
2023-05-11T06:40:20.000,0.06336034,ok
2023-05-11T06:40:21.000,0.06336034,ok
2023-05-11T06:40:22.000,0.06336034,ok
2023-05-11T06:40:23.000,0.06332128,ok
2023-05-11T06:40:24.000,0.06332128,ok
2023-05-11T06:40:25.000,0.06336034,ok
2023-05-11T06:40:26.000,0.063282214,ok
2023-05-11T06:40:27.000,0.063282214,ok
2023-05-11T06:40:28.000,0.06336034,ok
2023-05-11T06:40:29.000,0.06336034,ok
2023-05-11T06:40:30.000,0.063282214,ok
2023-05-11T06:40:31.000,0.06336034,ok
2023-05-11T06:40:32.000,0.06332128,ok
2023-05-11T06:40:33.000,0.06336034,ok
2023-05-11T06:40:34.000,0.06336034,ok
2023-05-11T06:40:35.000,0.06332128,ok
2023-05-11T06:40:36.000,0.06332128,ok
2023-05-11T06:40:37.000,0.06332128,ok
2023-05-11T06:40:38.000,0.06336034,ok
2023-05-11T06:40:39.000,0.06336034,ok
2023-05-11T06:40:40.000,0.06332128,ok
2023-05-11T06:40:41.000,0.06332128,ok
2023-05-11T06:40:42.000,0.063282214,ok
2023-05-11T06:40:43.000,0.06332128,ok
2023-05-11T06:40:44.000,0.06332128,ok
2023-05-11T06:40:45.000,0.06336034,ok
2023-05-11T06:40:46.000,0.06336034,ok
2023-05-11T06:40:47.000,0.063282214,ok
2023-05-11T06:40:48.000,0.06332128,ok
2023-05-11T06:40:49.000,0.063282214,ok
2023-05-11T06:40:50.000,0.06332128,ok
2023-05-11T06:40:51.000,0.06336034,ok
2023-05-11T06:40:52.000,0.06336034,ok
2023-05-11T06:40:53.000,0.063282214,ok
2023-05-11T06:40:54.000,0.06336034,ok
2023-05-11T06:40:55.000,0.063399404,ok
2023-05-11T06:40:56.000,0.06336034,ok
2023-05-11T06:40:57.000,0.06336034,ok
2023-05-11T06:40:58.000,0.063399404,ok
2023-05-11T06:40:59.000,0.063399404,ok
2023-05-11T06:41:00.000,0.06347753,ok
2023-05-11T06:41:01.000,0.06343847,ok
2023-05-11T06:41:02.000,0.06347753,ok
2023-05-11T06:41:03.000,0.06347753,ok
2023-05-11T06:41:04.000,0.06347753,ok
2023-05-11T06:41:05.000,0.06359472,ok
2023-05-11T06:41:06.000,0.06355566,ok
2023-05-11T06:41:07.000,0.06347753,ok
2023-05-11T06:41:08.000,0.063516594,ok
2023-05-11T06:41:09.000,0.063633785,ok
2023-05-11T06:41:10.000,0.06347753,ok
2023-05-11T06:41:11.000,0.06355566,ok
2023-05-11T06:41:12.000,0.06359472,ok
2023-05-11T06:41:13.000,0.063516594,ok
2023-05-11T06:41:14.000,0.06347753,ok
2023-05-11T06:41:15.000,0.06355566,ok
2023-05-11T06:41:16.000,0.06355566,ok
2023-05-11T06:41:17.000,0.063399404,ok
2023-05-11T06:41:18.000,0.063399404,ok
2023-05-11T06:41:19.000,0.063399404,ok
2023-05-11T06:41:20.000,0.06347753,ok
2023-05-11T06:41:21.000,0.06347753,ok
2023-05-11T06:41:22.000,0.06343847,ok
2023-05-11T06:41:23.000,0.06343847,ok
2023-05-11T06:41:24.000,0.063399404,ok
2023-05-11T06:41:25.000,0.063399404,ok
2023-05-11T06:41:26.000,0.06336034,ok
2023-05-11T06:41:27.000,0.06336034,ok
2023-05-11T06:41:28.000,0.063399404,ok
2023-05-11T06:41:29.000,0.06336034,ok
2023-05-11T06:41:30.000,0.06336034,ok
2023-05-11T06:41:31.000,0.06336034,ok
2023-05-11T06:41:32.000,0.06332128,ok
2023-05-11T06:41:33.000,0.063399404,ok
2023-05-11T06:41:34.000,0.06336034,ok
2023-05-11T06:41:35.000,0.063399404,ok
2023-05-11T06:41:36.000,0.063399404,ok
2023-05-11T06:41:37.000,0.06332128,ok
2023-05-11T06:41:38.000,0.06336034,ok
2023-05-11T06:41:39.000,0.063399404,ok
2023-05-11T06:41:40.000,0.063282214,ok
2023-05-11T06:41:41.000,0.06336034,ok
2023-05-11T06:41:42.000,0.06332128,ok
2023-05-11T06:41:43.000,0.063282214,ok
2023-05-11T06:41:44.000,0.063282214,ok
2023-05-11T06:41:45.000,0.06332128,ok
2023-05-11T06:41:46.000,0.06332128,ok
2023-05-11T06:41:47.000,0.06332128,ok
2023-05-11T06:41:48.000,0.06332128,ok
2023-05-11T06:41:49.000,0.06336034,ok
2023-05-11T06:41:50.000,0.06336034,ok
2023-05-11T06:41:51.000,0.063282214,ok
2023-05-11T06:41:52.000,0.063282214,ok
2023-05-11T06:41:53.000,0.06332128,ok
2023-05-11T06:41:54.000,0.06332128,ok
2023-05-11T06:41:55.000,0.06332128,ok
2023-05-11T06:41:56.000,0.063282214,ok
2023-05-11T06:41:57.000,0.06336034,ok
2023-05-11T06:41:58.000,0.06332128,ok
2023-05-11T06:41:59.000,0.06332128,ok
2023-05-11T06:42:00.000,0.06332128,ok
2023-05-11T06:42:01.000,0.06336034,ok
2023-05-11T06:42:02.000,0.063282214,ok
2023-05-11T06:42:03.000,0.06336034,ok
2023-05-11T06:42:04.000,0.06336034,ok
2023-05-11T06:42:05.000,0.06332128,ok
2023-05-11T06:42:06.000,0.06332128,ok
2023-05-11T06:42:07.000,0.06332128,ok
2023-05-11T06:42:08.000,0.06332128,ok
2023-05-11T06:42:09.000,0.06332128,ok
2023-05-11T06:42:10.000,0.06332128,ok
2023-05-11T06:42:11.000,0.063282214,ok
2023-05-11T06:42:12.000,0.06332128,ok
2023-05-11T06:42:13.000,0.063282214,ok
2023-05-11T06:42:14.000,0.06332128,ok
2023-05-11T06:42:15.000,0.06332128,ok
2023-05-11T06:42:16.000,0.063282214,ok
2023-05-11T06:42:17.000,0.06332128,ok
2023-05-11T06:42:18.000,0.06332128,ok
2023-05-11T06:42:19.000,0.06332128,ok
2023-05-11T06:42:20.000,0.06332128,ok
2023-05-11T06:42:21.000,0.06332128,ok
2023-05-11T06:42:22.000,0.06336034,ok
2023-05-11T06:42:23.000,0.06332128,ok
2023-05-11T06:42:24.000,0.06332128,ok
2023-05-11T06:42:25.000,0.06332128,ok
2023-05-11T06:42:26.000,0.06332128,ok
2023-05-11T06:42:27.000,0.06332128,ok
2023-05-11T06:42:28.000,0.06332128,ok
2023-05-11T06:42:29.000,0.06332128,ok
2023-05-11T06:42:30.000,0.06332128,ok
2023-05-11T06:42:31.000,0.06332128,ok
2023-05-11T06:42:32.000,0.06336034,ok
2023-05-11T06:42:33.000,0.06332128,ok
2023-05-11T06:42:34.000,0.06332128,ok
2023-05-11T06:42:35.000,0.06332128,ok
2023-05-11T06:42:36.000,0.06332128,ok
2023-05-11T06:42:37.000,0.063282214,ok
2023-05-11T06:42:38.000,0.06332128,ok
2023-05-11T06:42:39.000,0.06332128,ok
2023-05-11T06:42:40.000,0.06332128,ok
2023-05-11T06:42:41.000,0.063282214,ok
2023-05-11T06:42:42.000,0.06332128,ok
2023-05-11T06:42:43.000,0.06332128,ok
2023-05-11T06:42:44.000,0.06332128,ok
2023-05-11T06:42:45.000,0.06332128,ok
2023-05-11T06:42:46.000,0.06332128,ok
2023-05-11T06:42:47.000,0.06332128,ok
2023-05-11T06:42:48.000,0.06332128,ok
2023-05-11T06:42:49.000,0.06332128,ok
2023-05-11T06:42:50.000,0.063282214,ok
2023-05-11T06:42:51.000,0.06336034,ok
2023-05-11T06:42:52.000,0.063282214,ok
2023-05-11T06:42:53.000,0.06332128,ok
2023-05-11T06:42:54.000,0.06332128,ok
2023-05-11T06:42:55.000,0.063282214,ok
2023-05-11T06:42:56.000,0.06332128,ok
2023-05-11T06:42:57.000,0.06332128,ok
2023-05-11T06:42:58.000,0.06324315,ok
2023-05-11T06:42:59.000,0.063282214,ok
2023-05-11T06:43:00.000,0.063282214,ok
2023-05-11T06:43:01.000,0.06332128,ok
2023-05-11T06:43:02.000,0.063282214,ok
2023-05-11T06:43:03.000,0.06332128,ok
2023-05-11T06:43:04.000,0.063282214,ok
2023-05-11T06:43:05.000,0.06332128,ok
2023-05-11T06:43:06.000,0.06332128,ok
2023-05-11T06:43:07.000,0.06332128,ok
2023-05-11T06:43:08.000,0.063282214,ok
2023-05-11T06:43:09.000,0.06332128,ok
2023-05-11T06:43:10.000,0.063282214,ok
2023-05-11T06:43:11.000,0.063282214,ok
2023-05-11T06:43:12.000,0.06332128,ok
2023-05-11T06:43:13.000,0.063282214,ok
2023-05-11T06:43:14.000,0.063399404,ok
2023-05-11T06:43:15.000,0.063282214,ok
2023-05-11T06:43:16.000,0.06332128,ok
2023-05-11T06:43:17.000,0.06332128,ok
2023-05-11T06:43:18.000,0.063282214,ok
2023-05-11T06:43:19.000,0.06332128,ok
2023-05-11T06:43:20.000,0.06336034,ok
2023-05-11T06:43:21.000,0.06332128,ok
2023-05-11T06:43:22.000,0.06332128,ok
2023-05-11T06:43:23.000,0.063282214,ok
2023-05-11T06:43:24.000,0.06336034,ok
2023-05-11T06:43:25.000,0.06332128,ok
2023-05-11T06:43:26.000,0.06324315,ok
2023-05-11T06:43:27.000,0.06332128,ok
2023-05-11T06:43:28.000,0.06332128,ok
2023-05-11T06:43:29.000,0.063282214,ok
2023-05-11T06:43:30.000,0.063282214,ok
2023-05-11T06:43:31.000,0.063282214,ok
2023-05-11T06:43:32.000,0.06332128,ok
2023-05-11T06:43:33.000,0.06332128,ok
2023-05-11T06:43:34.000,0.063399404,ok
2023-05-11T06:43:35.000,0.06336034,ok
2023-05-11T06:43:36.000,0.06336034,ok
2023-05-11T06:43:37.000,0.06332128,ok
2023-05-11T06:43:38.000,0.06332128,ok
2023-05-11T06:43:39.000,0.06320409,ok
2023-05-11T06:43:40.000,0.06332128,ok
2023-05-11T06:43:41.000,0.06332128,ok
2023-05-11T06:43:42.000,0.06336034,ok
2023-05-11T06:43:43.000,0.063282214,ok
2023-05-11T06:43:44.000,0.06336034,ok
2023-05-11T06:43:45.000,0.06332128,ok
2023-05-11T06:43:46.000,0.063282214,ok
2023-05-11T06:43:47.000,0.06332128,ok
2023-05-11T06:43:48.000,0.06332128,ok
2023-05-11T06:43:49.000,0.06332128,ok
2023-05-11T06:43:50.000,0.06332128,ok
2023-05-11T06:43:51.000,0.063282214,ok
2023-05-11T06:43:52.000,0.06332128,ok
2023-05-11T06:43:53.000,0.063282214,ok
2023-05-11T06:43:54.000,0.063282214,ok
2023-05-11T06:43:55.000,0.06332128,ok
2023-05-11T06:43:56.000,0.06332128,ok
2023-05-11T06:43:57.000,0.06332128,ok
2023-05-11T06:43:58.000,0.06332128,ok
2023-05-11T06:43:59.000,0.06336034,ok
2023-05-11T06:44:00.000,0.06336034,ok
2023-05-11T06:44:01.000,0.06332128,ok
2023-05-11T06:44:02.000,0.063282214,ok
2023-05-11T06:44:03.000,0.063399404,ok
2023-05-11T06:44:04.000,0.06336034,ok
2023-05-11T06:44:05.000,0.06332128,ok
2023-05-11T06:44:06.000,0.06332128,ok
2023-05-11T06:44:07.000,0.063282214,ok
2023-05-11T06:44:08.000,0.063282214,ok
2023-05-11T06:44:09.000,0.06332128,ok
2023-05-11T06:44:10.000,0.063282214,ok
2023-05-11T06:44:11.000,0.063282214,ok
2023-05-11T06:44:12.000,0.063282214,ok
2023-05-11T06:44:13.000,0.06332128,ok
2023-05-11T06:44:14.000,0.06332128,ok
2023-05-11T06:44:15.000,0.06332128,ok
2023-05-11T06:44:16.000,0.06336034,ok
2023-05-11T06:44:17.000,0.06336034,ok
